# TYPE ceph gauge
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2f",type="write"} 199696 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.21",type="read"} 2348423 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.21",type="write"} 781708 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.20",type="read"} 2859755 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.20",type="write"} 1054494 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2e",type="read"} 95014 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2e",type="write"} 448081 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.20",type="read"} 2325326 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.20",type="write"} 768306 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.21",type="read"} 2707345 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.21",type="write"} 1004393 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2d",type="read"} 199835 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2d",type="write"} 115175 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.23",type="read"} 2365506 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.23",type="write"} 835043 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.22",type="read"} 2866077 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.22",type="write"} 1039142 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2c",type="read"} 188853 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2c",type="write"} 384075 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.22",type="read"} 2378021 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.22",type="write"} 802311 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.23",type="read"} 3216650 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.23",type="write"} 1059507 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2b",type="read"} 140104 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2b",type="write"} 232694 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.25",type="read"} 2331159 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.25",type="write"} 752200 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.24",type="read"} 3033558 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.24",type="write"} 1016466 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2a",type="read"} 174003 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.2a",type="write"} 226040 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.24",type="read"} 2353356 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.24",type="write"} 786681 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.25",type="read"} 2879265 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.25",type="write"} 1034047 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.29",type="read"} 177312 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.29",type="write"} 215380 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.27",type="read"} 2326207 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.27",type="write"} 809845 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.26",type="read"} 2978099 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.26",type="write"} 1026148 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.28",type="read"} 148081 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.28",type="write"} 269777 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.26",type="read"} 2377624 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.26",type="write"} 800597 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.27",type="read"} 2878018 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.27",type="write"} 1014490 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.17",type="read"} 170225 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.17",type="write"} 151761 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.19",type="read"} 2441759 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.19",type="write"} 805124 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.18",type="read"} 2952916 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.18",type="write"} 1022935 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.16",type="read"} 217326 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.16",type="write"} 192731 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.18",type="read"} 2351326 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.18",type="write"} 770147 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.19",type="read"} 3700153 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.19",type="write"} 1036822 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.15",type="read"} 106987 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.15",type="write"} 168841 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1b",type="read"} 2414429 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1b",type="write"} 825641 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1a",type="read"} 2840312 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1a",type="write"} 1018285 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.14",type="read"} 154708 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.14",type="write"} 170382 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1a",type="read"} 2341065 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1a",type="write"} 824887 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1b",type="read"} 3407967 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1b",type="write"} 1186855 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.13",type="read"} 535460 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.13",type="write"} 167951 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1d",type="read"} 2312603 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1d",type="write"} 742549 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1c",type="read"} 2863871 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1c",type="write"} 1009554 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.12",type="read"} 90526 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.12",type="write"} 353158 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1c",type="read"} 2398655 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1c",type="write"} 812999 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1d",type="read"} 2707769 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1d",type="write"} 1023638 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.11",type="read"} 407875 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.11",type="write"} 510322 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1f",type="read"} 2400747 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1f",type="write"} 2205287 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1e",type="read"} 2923670 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1e",type="write"} 1013039 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.10",type="read"} 278517 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.10",type="write"} 352290 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1e",type="read"} 2360092 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.1e",type="write"} 821291 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1f",type="read"} 3236100 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.1f",type="write"} 1060539 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1f",type="read"} 218114 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1f",type="write"} 215072 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.11",type="read"} 2378558 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.11",type="write"} 786652 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.10",type="read"} 3866641 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.10",type="write"} 1417177 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1e",type="read"} 150840 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1e",type="write"} 224791 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.10",type="read"} 2364445 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.10",type="write"} 804095 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.11",type="read"} 2931202 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.11",type="write"} 1013866 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1d",type="read"} 142187 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1d",type="write"} 299486 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.13",type="read"} 2371140 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.13",type="write"} 763449 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.12",type="read"} 2737536 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.12",type="write"} 1044343 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1c",type="read"} 148174 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1c",type="write"} 140360 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.12",type="read"} 2311361 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.12",type="write"} 787599 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.13",type="read"} 2925288 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.13",type="write"} 1026104 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1b",type="read"} 138594 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1b",type="write"} 327674 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.15",type="read"} 2353095 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.15",type="write"} 786622 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.14",type="read"} 2908600 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.14",type="write"} 1040703 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1a",type="read"} 214462 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.1a",type="write"} 667488 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.14",type="read"} 2382560 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.14",type="write"} 1022372 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.15",type="read"} 2842900 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.15",type="write"} 1020915 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.19",type="read"} 151778 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.19",type="write"} 174584 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.17",type="read"} 2320991 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.17",type="write"} 786965 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.16",type="read"} 2764974 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.16",type="write"} 1007495 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.18",type="read"} 199314 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.18",type="write"} 115295 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.16",type="read"} 2425528 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.16",type="write"} 780374 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.17",type="read"} 2896040 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.17",type="write"} 1026890 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.7",type="read"} 62818 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.7",type="write"} 289400 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.8",type="read"} 3235334 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.8",type="write"} 1005386 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="read"} 2228240 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.9",type="write"} 746580 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="read"} 128222 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.6",type="write"} 279100 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="read"} 2908856 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.9",type="write"} 1097271 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="read"} 2302229 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.8",type="write"} 793056 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="read"} 68728 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.5",type="write"} 221739 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="read"} 5158699 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.a",type="write"} 1097794 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="read"} 2353981 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.b",type="write"} 803700 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="read"} 162641 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="8.4",type="write"} 315050 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="read"} 2784479 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="7.b",type="write"} 1010360 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="read"} 2359019 1450641719530
ceph_operation_count{fsid="446efdfe-7f0a-4a9a-b569-7a9b52058603",scope="pg",pgid="6.a",type="write"} 810315 1450641719530
